GCF_000196515.1	Nostoc azollae 0708
GCF_000022305.1	Acidovorax ebreus TPSY
GCF_002057455.1	Actinomadura parvosata subsp. kistnae
GCF_013760845.1	Anoxybacillus calidus
GCF_900094975.1	Bacillus enclensis
GCF_000093085.1	Bacillus selenitireducens MLS10
GCF_000687555.1	Clostridium aerotolerans DSM 5434
GCF_900112885.1	Clostridium aminophilum
GCF_025566905.1	Clostridium ammoniilyticum
GCF_025149125.1	Clostridium asparagiforme DSM 15981
GCF_002797975.1	Clostridium celerecrescens 18A
GCF_940677205.1	Clostridium colinum
GCF_900111235.1	Clostridium fimetarium
GCF_022845755.1	Clostridium hylemonae
GCF_900111595.1	Clostridium polysaccharolyticum
GCF_000144625.1	Clostridium saccharolyticum WM1
GCF_004295125.1	Clostridium scindens ATCC 35704
GCF_008632235.1	Clostridium symbiosum
GCF_000511955.1	Clostridium ultunense DSM 10521
GCF_003710245.1	Curtobacterium plantarum
GCF_000164865.1	Enterobacter lignolyticus SCF1
GCF_900604315.1	Erwinia mediterraneensis
GCF_000621585.1	Eubacterium cellulosolvens LD2006
GCF_001647695.1	Haemophilus ducreyi
GCF_036240075.1	Kitasatospora papulosa
GCF_040096455.1	Lactobacillus rogosae
GCF_900240275.1	Lactobacillus timonensis
GCF_000007745.1	Mannheimia succiniciproducens MBEL55E
GCF_017313105.1	Muricauda lutisoli
GCF_041287165.2	Mycobacterium bulgaricum
GCF_020181615.2	Mycobacterium crassicus
GCF_019050325.1	Mycobacterium fortunisiensis
GCF_025821665.1	Mycobacterium manitobense
GCF_020172685.2	Mycobacterium nativiensis
GCF_002356335.1	Mycobacterium stephanolepidis
GCF_020181595.2	Mycobacterium vasticus
GCF_020181635.2	Mycobacterium zoologicum
GCF_003285045.1	Mycoplasma anseris
GCF_042984175.1	Mycoplasma cavipharyngis
GCF_006385795.1	Mycoplasma falconis
GCF_037482225.1	Mycoplasma gypis
GCF_003332325.1	Mycoplasma phocae
GCF_022647505.1	Pantoea beijingensis
GCF_029030725.1	Pseudomonas carboxydohydrogena
GCF_900607225.1	Pseudopropionibacterium massiliense
GCF_039542305.1	Roseibacterium beibuensis
GCF_025152405.1	Ruminococcus lactaris ATCC 29176
GCF_044591705.1	Ruminococcus torques
GCF_001570905.1	Zimmermannella alba NBRC 15616
GCF_001570925.1	Zimmermannella bifida NBRC 103089
GCF_000381765.1	Zimmermannella faecalis ATCC 13722
GCF_002973605.1	Abditibacterium utsteinense
GCF_013267415.1	Abiotrophia defectiva
GCF_033971885.1	Absicoccus intestinalis
GCF_003725415.1	Absicoccus porci
GCF_022807975.1	Abyssalbus ytuae
GCF_003151135.1	Abyssibacter profundi
GCF_020447305.1	Abyssibius alkaniclasticus
GCF_001989575.1	Abyssicoccus albus
GCF_001559865.1	Abyssisolibacter fermentans
GCF_016592595.1	Abyssogena phaseoliformis symbiont OG214
GCF_017377855.1	Acanthopleuribacter pedis
GCF_000376245.1	Acaricomes phytoseiuli DSM 14247
GCF_000018105.1	Acaryochloris marina MBIC11017
GCF_003231495.1	Acaryochloris thomasi RCC1774
GCF_010131535.1	Acerihabitans arboris
GCF_900103835.1	Acetanaerobacterium elongatum
GCF_943193215.1	Acetatifactor aquisgranensis
GCF_024623325.1	Acetatifactor muris
GCF_017357865.1	Aceticella autotrophica
GCF_004359375.1	Acetilactobacillus jinshanensis
GCF_900112085.1	Acetitomaculum ruminis DSM 5522
GCF_000179595.2	Acetivibrio cellulolyticus CD2
GCF_000237085.1	Acetivibrio clariflavus DSM 19732
GCF_001461035.1	Acetivibrio ethanolgignens
GCF_004102745.1	Acetivibrio mesophilus
GCF_002844395.1	Acetivibrio saccincola
GCF_026155355.1	Acetivibrio straminisolvens
GCF_000015865.1	Acetivibrio thermocellus ATCC 27405
GCF_900168025.1	Acetoanaerobium noterae
GCF_017874355.1	Acetoanaerobium pronyense
GCF_000196455.1	Acetoanaerobium sticklandii
GCF_004341595.1	Acetobacter aceti NBRC 14818
GCF_002173775.1	Acetobacter ascendens
GCF_001580535.1	Acetobacter cerevisiae
GCF_000963925.1	Acetobacter cibinongensis
GCF_011516755.1	Acetobacter conturbans
GCF_011516945.1	Acetobacter estunensis
GCF_022483405.1	Acetobacter fabarum
GCF_011516735.1	Acetobacter fallax
GCF_026240015.1	Acetobacter farinalis
GCF_017377735.1	Acetobacter garciniae
GCF_011516865.1	Acetobacter ghanensis
GCF_007991075.1	Acetobacter indonesiensis
GCF_011516885.1	Acetobacter lambici
GCF_011516875.1	Acetobacter lovaniensis
GCF_001580615.1	Acetobacter malorum
GCF_011516835.1	Acetobacter musti
GCF_007991375.1	Acetobacter nitrogenifigens DSM 23921 = NBRC 105050
GCF_011516825.1	Acetobacter oeni
GCF_018256975.1	Acetobacter okinawensis
GCF_000963965.1	Acetobacter orientalis
GCF_006539325.1	Acetobacter orleanensis
GCF_002220195.1	Acetobacter oryzifermentans
GCF_004014775.2	Acetobacter oryzoeni
GCF_000613285.1	Acetobacter papayae JCM 25143
GCF_009914215.2	Acetobacter pasteurianus
GCF_006539345.1	Acetobacter peroxydans
GCF_018256955.1	Acetobacter persici
GCF_002738225.1	Acetobacter pomorum
GCF_017377715.1	Acetobacter sacchari
GCF_001499615.1	Acetobacter senegalensis
GCF_011516765.1	Acetobacter sicerae
GCF_026239995.1	Acetobacter suratthaniensis
GCF_000964225.1	Acetobacter syzygii
GCF_026240055.1	Acetobacter thailandicus
GCF_030644465.1	Acetobacter tropicalis
GCF_008365315.1	Acetobacter vaccinii
GCF_900235925.1	Acetobacterium bakii
GCF_000472665.1	Acetobacterium dehalogenans DSM 11527
GCF_014284475.1	Acetobacterium fimetarium
GCF_014284495.1	Acetobacterium malicum
GCF_008086595.1	Acetobacterium paludosum
GCF_008086615.1	Acetobacterium tundrae
GCF_023700225.1	Acetobacterium wieringae
GCF_000247605.1	Acetobacterium woodii DSM 1030
GCF_004340205.1	Acetobacteroides hydrogenigenes
GCF_000144695.1	Acetohalobium arabaticum DSM 5501
GCF_900129645.1	Acetomicrobium flavidum
GCF_000160455.2	Acetomicrobium hydrogeniformans ATCC BAA-1850
GCF_900107215.1	Acetomicrobium thermoterrenum DSM 13490
GCF_000219125.1	Acetonema longum DSM 6540
GCF_000687735.1	Acholeplasma equifetale ATCC 29724
GCF_017052655.1	Acholeplasma equirhinis
GCF_000526235.1	Acholeplasma granularum ATCC 19168
GCF_900660755.1	Acholeplasma hippikon
GCF_000018785.1	Acholeplasma laidlawii PG-8A
GCF_000483165.1	Acholeplasma multilocale ATCC 49900
GCF_900444665.1	Acholeplasma oculi
GCF_902859965.1	Achromobacter aegrifaciens
GCF_009866805.1	Achromobacter aestuarii
GCF_900496965.1	Achromobacter agilis
GCF_004121055.1	Achromobacter aloeverae
GCF_902860125.1	Achromobacter animicus
GCF_903652925.1	Achromobacter anxifer
GCF_000236785.1	Achromobacter arsenitoxydans SY8
GCF_902859705.1	Achromobacter deleyi
GCF_013267395.1	Achromobacter denitrificans
GCF_902860115.1	Achromobacter dolens
GCF_900637265.1	Achromobacter insolitus
GCF_902859645.1	Achromobacter insuavis
GCF_902859595.1	Achromobacter kerstersii
GCF_902859635.1	Achromobacter marplatensis
GCF_029866465.1	Achromobacter mucicolens
GCF_902859625.1	Achromobacter pestifer
GCF_902859685.1	Achromobacter piechaudii
GCF_021733725.1	Achromobacter pulmonis
GCF_002082135.1	Achromobacter ruhlandii
